Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
韩熙贞毒液丝绒雾面哑光唇釉唇彩蜜不易掉色口红女学生款小众品牌,又有好物推荐啊,13,淘宝,2019-05-22 20:13:14,86305517088,6693775175877496075,51,5835,98604,49.90,0.00,1303,50,3.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEpyx4uuzyPFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTc0XjUAzy0xRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4c1mdaDithF6FG1k30D8sAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OXbOzBGTXep%2FTQ8DkTSErW0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1586744591@0b0b06ab_0e66_171715904e7_9ca3@01
HEDONE摩登时代唇釉醉生梦死忘记他丝绒雾面染唇液持久哑光口红,种草没呀,11,淘宝,2019-04-29 17:52:48,95358109553,6685230986336210187,16,5819,5226,79.00,8.91,114706,995,0.87%,https://s.click.taobao.com/t?e=m%3D2%26s%3DjF2JiiXN9A1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMT2YGCA7XW3zlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMkbAqQL%2Fg%2FRiMisyDSVC62gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OTnWgD5nANYtBwlDeFhH8H0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1584412937@0b016d4c_0e4e_170e65ecb84_bf47@01
完美日记哑光唇釉女学生雾面柔雾染唇液唇蜜唇彩口红持久显白,辣辣来撸妆,29,淘宝,2019-07-17 01:54:43,57607108914,6714120106533719300,43,3065,225080,49.90,0.00,217035,3296,1.52%,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2BwziHXdvZk9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMftQJqUN4mD51aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMA09qWerTJ4Tj5oPmeWWScwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6ONkOAxrybIkHJ1wpGNoC2v0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1585208606@0b0839c2_0ea9_17115cbbe3e_c7a8@01
HEDONE内心戏镜面唇釉玻璃水光唇蜜口红标准雀跃半熟期待果汁唇油,尹公子,25,淘宝,2019-05-22 20:01:17,53157383221,6693676223803002116,453,2001,45679,74.00,8.01,77872,1453,1.87%,https://s.click.taobao.com/t?e=m%3D2%26s%3DqbSD7R7Z2ZJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRqZoQgB1E2M1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMkbAqQL%2Fg%2FRiMisyDSVC62gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6P0gTq0gu0TwFkVK6Dxwjfc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587375676@0b1508d1_0efc_17196f69bb3_5fd0@01
AloBon雅邦胡萝卜素口红保湿不易脱色滋润健康温变唇膏,大国重器,39,抖音小店,2019-09-06 18:51:58,3671960643699492,6733508484433841422,208,1288,14206,59.00,23.60,14286,145,1.01%,https://haohuo.jinritemai.com/views/product/item2?id=3362359158262387146&origin_type=2002001000&origin_id=6733508484433841422_3362664800676272738&alkey=1128_99514375927_6733508484433841422_3362664800676272738_011
小jojo的美妆小铺慕斯之吻哑光雾面口红南瓜色车厘子色保湿滋润易,小小小jojo,21,淘宝,2019-06-16 19:35:10,95993033456,6702926460178500868,0,-23,0,49.00,0.00,1432,22,1.54%,https://item.taobao.com/item.htm?id=595003159328
刘宇宁推荐城野医生毛孔收缩水保湿爽肤收敛化妆水旗舰店官方旗舰,小喵Meow,56,淘宝,2019-07-30 18:44:52,93579812328,6719300992283987204,0,-29,4069,119.90,1.19,34523,79,0.23%,https://s.click.taobao.com/t?e=m%3D2%26s%3D8TZze%2B9%2F9kJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUOMkR2lezGwxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMduEl%2BhBCB1m0sJ03KbHlPwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OPIFi42ocdXvv24hqUGRlx0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB393npKgme0atfJmVZ8lw866zeN9GIIRwg%3D&union_lens=lensId:0b183db1_47a0_16efa7f4375_67a7&xId=a1a46SdehKbKUCs1akJZ6CIYpVHEolOhcufBrRRtbGiGknTUZUWdumfe9FFfSRMgd0XjIf8It0q413QZFF4sDc&union_lens=lensId:0b01f28b_14a6_16efa7f4377_1f53
小雪梨推荐日本环球影城芝麻街发箍发饰装扮发卡发带洗脸卸妆包邮,小雪梨梨梨SherryJ,10,淘宝,2019-05-16 22:26:21,57433394141,6691452330967076109,1,-30,28,29.90,0.00,83581,4221,5.05%,https://s.click.taobao.com/t?e=m%3D2%26s%3DVA%2FOeqsexGlw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMUz6jFFZiCPdxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OWxjklMrdqcEnjLjVjtd5F0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5797e2_0c66_16ec270fca9_6519&xId=56xZ57DOkiix4vvPuDxsKkW9WsRpk6vFBpCMCbASvbioVSB1UfTZhVu91aDpe97LgwZoHKHdq2LcBxVyW9Y234&union_lens=lensId:0b0fe8ba_0cc4_16ec270fcac_2351
颜九的店 美国Revlon露华浓口红225唇膏哑光奶油黑管保湿滋润正品,搭配师阿鹿,16,淘宝,2018-10-04 20:10:48,93704350652,6608473111006301453,0,-33,5164,36.90,0.00,1549,46,2.97%,https://item.taobao.com/item.htm?id=571281516356
稚优泉哑光复古正红口红小众品牌持久保湿滋润唇膏M66女学生花花,小明先生,35,淘宝,2019-04-18 12:17:48,55970380667,6680739980685446403,4,-33,25318,44.90,0.00,87966,2342,2.66%,https://s.click.taobao.com/t?e=m%3D2%26s%3DrIHB2Yw8R7Vw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMWh%2Fm05qd%2Fmw5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8752iqFMLnqblDam5pEjYYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCyCNv3aLjwIU8hKbSerRmom%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587816735@0b080810_0e7d_171b140a2fd_381e@01
美康粉黛美色丝雾唇膏  哑光雾面丝绒口红国货持久保湿不易脱色女,陳雨舟,11,淘宝,2019-03-27 17:44:38,62555262435,6672690763425451271,0,-34,1396,38.00,1.52,1432241,56123,3.92%,https://s.click.taobao.com/t?e=m%3D2%26s%3DH8%2BY7DmCmb5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcQVLSkGoNDBxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIX9feJ3ImcBlwBYcoLMvt4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RB0T7v2aEOGtoBCedkrYHQKm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b582459_0c95_16ec28a4e9f_4f0f&xId=Ck6N15LkogdhSQNGoast97Rs4jAH4gdxpChJUA8ysctDAKFG7vHX5RdVOUE1Mg4Y0jgQUJMHL58aB9FRZaYBvg&union_lens=lensId:0b086875_0d1a_16ec28a4ea2_b526
赫之本清透防护隔离乳 北极光版高倍隔离无需卸妆,配方师新帅,26,淘宝,2018-10-02 07:22:13,6497556215,6607532877078859012,0,-37,41,113.00,0.01,66,33,50.00%,https://s.click.taobao.com/t?e=m%3D2%26s%3Ddf1JscZ0y6Vw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMQcn1Rl9OY%2BBt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSUVD%2FMqVNO6i9yOXu2MhRQtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSIy%2FnhgoJBia7chWkLbgkU5PCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b01e2ce_0c40_16ec14e476d_4c89&xId=NNeuW4cbP4eeOuzBq8g3VG7enyKuNVEZGKeHmSQmDrlSxQSVJqxQf8PR5aW8ovOXuzJbHYxarHSeEWf7Ti9YkF&union_lens=lensId:0b0b0a7f_0d39_16ec14e476e_bbcf
少女心可爱卡通粉色笔筒创意学生文具桌面化妆刷收纳桶收纳盒,洋佳酱,23,淘宝,2019-09-01 12:09:30,461423528393187,6731549344849284365,0,-39,1,5.80,0.81,861450,3607,0.42%,https://s.click.taobao.com/t?e=m%3D2%26s%3DlQI5JH1m3IJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMYS3NGbIxlto8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBoZiaOp8ooGCB6ep85ao1Ywe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDyepnS3N%2BjBcGndYdY8Pi2m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b1545dd_0c7b_16ebfd6e83f_22af&xId=Er4mZkNphZnQOmg94OXCLQXGDXxVFqOWypxhHJ6aNmmxKmEnOQPomp5YDYYEwiXq8psBWMjjTV9B9mNSHpGZ3e&union_lens=lensId:0b0b3631_0d10_16ebfd6e843_849f
李佳琦推荐哑光口红不掉色唇膏女唇釉学生款套装盒同款 lilybyred,女生知识,14,淘宝,2019-09-26 17:56:47,3575255576347228,6740915965439134988,0,-39,0,5.80,6.99,816,12,1.47%,https://item.taobao.com/item.htm?id=596503543886
阿芙罗马洋甘菊纯露 植物精华精油爽肤水敏感肌肤补水保湿化妆水,张温泉,58,淘宝,2019-05-23 17:55:49,57636303741,6694145259724655884,1,-46,545,79.00,3.96,165558,1125,0.68%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dp1fVXL2jVINw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaes9mEwRrNH5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA8oQSGaoFirtPVbJ8DYY02m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0aff46_0cc4_16ec29b6b04_7b0d&xId=CjH66TRR9HxtV9aSKdBDtA74ba0IlpaglntDUTJgmitUeaAQkbVsEuum6aI2eD2Aqgey4TmYXcLEaRnjF3Q7Qq&union_lens=lensId:0b1b469b_0d11_16ec29b6b07_11d2
卡姿兰水吻唇膏口红女学生款20色可选,袋袋好物,17,抖音小店,2019-03-28 18:50:54,94664857609,6673366154389490952,666,-51,309,109.00,33.79,490,3,0.61%,https://haohuo.jinritemai.com/views/product/item2?id=3334242241211409124&origin_type=2002001000&origin_id=6673366154389490952_3334242242562143453&alkey=1128_99514375927_6673366154389490952_3334242242562143453_011
LARME DE SIRENE/人鱼之水黑钻石口红小众品牌滋润保湿官方正品,橙子?酱,10,淘宝,2019-05-15 16:19:37,59032931979,6690878292226084110,12,-56,440,149.00,26.85,11745,81,0.69%,https://s.click.taobao.com/t?e=m%3D2%26s%3DsvGyJUfr0vpw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUkbz5HBjQt05x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ4VRR8OzzaTL3kz6j2nIkgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MYNL9MBTc8TV26Ycwfw7og0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b153bbd_0bf5_170563bf732_6655&xId=jsIawDXN31cbQy56jnd7J2AfUlPAfpmVje3R8HxrxnMYQRZ5SrZvu3BObVsS49F4alE12msyjy83usgBgzedMs&union_lens=lensId:0bb0d4fb_0dae_170563bf736_1138
完美日记小金钻大都会博物馆联名口红保湿细闪女学生款唇膏正品,孟小琦和爷爷,58,淘宝,2019-06-08 14:21:09,82627765801,6699781609454931211,6,-56,22728,99.90,13.98,10356,283,2.73%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dl36Xq9CWMSFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcDfZAFsWuAcxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMA09qWerTJ4Tj5oPmeWWScwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MU3FvPrC%2BPChIwCOHzzgCe0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b2b7f_0c79_16e1b565aff_5edd&xId=4EQ92AZLVH8YD7pNK64Sr5Csb4ahhl8l1Qebd84JjhyyX49XOzHM6en3cQW91a96J3RLCxA6HHIVoBovOu8beB&union_lens=lensId:0b0b68eb_0cb3_16e1b565b02_d7ec
城野医生毛孔收敛水收缩补水保湿化妆水女健康水湿敷水VC爽肤水男,小蛋黄omi,49,淘宝,2019-06-14 20:45:16,62288305301,6702239075098692876,0,-58,8688,129.90,16.78,8884,112,1.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3DdA%2FiWUFHqmxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYXQ8Y7Ox0JWlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5OmwQ24IL8%2F%2B%2FdVlHTW2BgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PkNft9kYba%2Fwa6fHba57200y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b17774d_0d25_1708215e36b_0c8f&xId=T7Aqo6nniEhxqMz688cWufCsECl3EBMRkFSyRaGUrxjUX5atTTA0lOfzBD2QaIu0mGuWV4BfmgFNsG6MpLG7pP&union_lens=lensId:MAPI@1582730437@0b588f47_0dd4_1708215e36c_be9f@01
欧亿姿纯棉洗脸巾一次性女洁面巾纸卸妆搽脸洗面无菌擦脸专用卷筒,辣妈带娃,22,淘宝,2019-02-24 09:48:08,89352774590,6661336263100009735,24,-58,3024,12.80,3.79,48,2,4.17%,https://s.click.taobao.com/t?e=m%3D2%26s%3DUk3qt4Qd0Qtw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRBr8phyX42m5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMxNlnuVKK23UMiwkZ3VjrhgtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jS6d75eSNbp3LfVJvX%2FWc97JPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:TAPI@1587816725@0b8476a7_0ec3_171b1407a69_7226@01
稚优泉单色高光钻石高光粉脸部提亮修容盘珠光闪粉卧蚕高光彩妆女,小明先生,20,淘宝,2019-05-17 12:26:09,55970380667,6691538618995068163,5,-59,4781,44.90,0.00,174119,1816,1.04%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAepau1lu5wNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMX3EH4iYQ39jJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8752iqFMLnqblDam5pEjYYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDdNFgZi7rV179zRmWsue%2Fom%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587863410@0b14dca0_0fbb_171b408d5cd_d295@01
自然堂艺术家爱心定制口红炫彩唇膏滋润保湿女化妆品正品旗舰店,软软大测评,22,淘宝,2019-03-11 18:43:57,97602884047,6666399384776772875,0,-61,5184,99.00,13.86,10960,74,0.68%,https://s.click.taobao.com/t?e=m%3D2%26s%3DYt80rA%2BkNohw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYN6TdI0QKaGJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSHFGH%2BNBAQAiXgGZCpFfkwtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSQZMLUDMNR0y9G7pKV5IJd5PCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b5952e1_0ce6_16e3a28c3ae_7dd5&xId=iRU8XbbAlIis7atglBUIWUsFhbfvfcu1GpClqVokFzFGS2NOX4bHmedII0VZczoksd2KssIL7KYlHXvmCnW9y7&union_lens=lensId:0b0b00e4_0c60_16e3a28c3b0_4b8b
彩妆葫芦粉扑海绵蛋美妆蛋不吃粉超软化妆棉干湿两用气垫蛋蛋粉扑,群姐梦梦,24,淘宝,2019-06-26 17:33:53,88491495133,6706693703559417100,0,-62,1003,13.80,1.93,1537,86,5.60%,https://s.click.taobao.com/t?e=m%3D2%26s%3DbTC4CXoT6CZw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMURAupAhn%2FS%2B8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIBVWwjbxxndr8chcSOqK9wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6P03I09uBlyDOSC7tu3v%2Bc30y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1aff47_0c65_16ebf8a4cec_9b21&xId=Nxntkd31jUMVYKtxQx0uKsb2Q8UCoTZua7eWZSAkvhIELnMQLKmq0JLzVIH8xbNslpUif1ZBMcMcme04fyHVm1&union_lens=lensId:0b0fc015_0c87_16ebf8a4cee_c2e0
【薇娅推荐】天猫精灵QUEEN智能语音美妆镜化妆镜台式LED灯梳妆镜,我俩凑一对,20,淘宝,2019-06-03 16:46:32,62780617479,6697917505949764875,0,-66,508,539.00,10.78,138714,4455,3.21%,https://s.click.taobao.com/t?e=m%3D2%26s%3DExnqOF5ykrVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMURW5nRygMpzMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMf5gvK2dFhwuaRzQfbF8jzQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PWKmuDwyLUcC7wrqOxhT3S0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b00aee1_0d7e_1706af38307_3c17&xId=mL67ORgNW9k564TBuu92JxcPLmTs6eKwsJjX1chVmWn4cdkIDyYiw2sxFZgMOF3zmZMrANeydPlqvv4EmqvFVj&union_lens=lensId:0b0fcf04_0d3f_1706af3830a_59ed
花漾浮生化妆刷全套装散粉腮红眼影唇眉刷初学者超软美妆沧州送包,大C,46,淘宝,2019-09-09 17:54:51,8031216229,6734607020013456654,0,-67,309,85.80,0.00,15557,638,4.10%,https://s.click.taobao.com/t?e=m%3D2%26s%3DOcoCIBCNkmBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMVXmBmaMjM6QRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9L7RMPpEy9WgkAOmnN4I4wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PCrgIW3ptBghMGMe3%2FL4il0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c5f_16ebf932580_b559&xId=TZJGD5Byj3zHowTdxaNSF3S8NU7VyjyJGkHLck6nnxx6YhjDohK7dV6znJUZWCBu1rkzW087dD5NqY8RWxhKXY&union_lens=lensId:0b01eea0_0c3f_16ebf932580_9f98
AloBon雅邦清新淡彩护唇膏保湿滋润补水润唇膏口红女裸妆,青冘先森,15,抖音小店,2019-03-25 13:07:27,61976165195,6672172124737670414,0,0,496,9.90,2.97,27601,1587,5.75%,https://haohuo.jinritemai.com/views/product/item2?id=3319467988855476168&origin_type=2002001000&origin_id=6672172124737670414_3319467987354009690&alkey=1128_99514375927_6672172124737670414_3319467987354009690_011
一次性美容洗脸巾洁面巾卸妆巾宝宝清洁干湿擦脸巾,千梦工厂,10,抖音小店,2019-03-20 00:14:46,59391937335,6670069621191609613,0,0,6405,19.90,49.75,684,151,22.08%,https://haohuo.jinritemai.com/views/product/item2?id=3320172460128747176&origin_type=2002001000&origin_id=6670069621191609613_3325128416449327236&alkey=1128_99514375927_6670069621191609613_3325128416449327236_011
健美创研7件套化妆刷眼影化妆工具全套网红粉刷初学者,水冰月儿?,24,抖音小店,2019-04-15 18:19:10,58023842902,6679709378142162187,1,0,27,39.90,11.97,752,19,2.53%,https://haohuo.jinritemai.com/views/product/item2?id=3321082437651542046&origin_type=2002001000&origin_id=6679709378142162187_3321082437643324067&alkey=1128_99514375927_6679709378142162187_3321082437643324067_011
兰可欣一字眉神器 双头自动眉笔防水防汗持久不晕染不脱色一字眉,暴走街拍,28,抖音小店,2019-03-05 14:44:48,95406188422,6664789563346570500,0,0,110,19.90,5.97,140238,6229,4.44%,https://haohuo.jinritemai.com/views/product/item2?id=3321653556657968061&origin_type=2002001000&origin_id=6664789563346570500_3321653558780380109&alkey=1128_99514375927_6664789563346570500_3321653558780380109_011
赤木刚宪 Andrea美国进口眼部卸妆湿巾 保湿无油温和不伤眼补水,道上都叫我赤木刚宪,58,抖音小店,2019-01-29 19:16:05,87360424915,6651519464615595275,0,0,18,59.00,0.00,40852,527,1.29%,https://haohuo.jinritemai.com/views/product/item2?id=3321843896723593821&origin_type=3002001000&origin_id=6651519464615595275_3321843896723593821&alkey=1128_99514375927_6651519464615595275_3321843896723593821_010
赤木刚宪的美妆店日本Nursery卸妆膏霜 温和柚子味深层清洁眼唇,道上都叫我赤木刚宪,58,抖音小店,2019-01-09 19:28:05,87360424915,6644457362671275271,0,0,32,97.00,0.00,16300,209,1.28%,https://haohuo.jinritemai.com/views/product/item2?id=3321857917644335824&origin_type=3002001000&origin_id=6644457362671275271_3321857917644335824&alkey=1128_99514375927_6644457362671275271_3321857917644335824_010
预售-玛丽黛佳柿子红了唇釉持久保湿不易脱色滋润唇彩口红女新品,认真少女_颜九,59,抖音小店,2019-01-14 18:20:11,58651677044,6646295293447195912,0,0,390,89.00,4.45,139190,2102,1.51%,https://haohuo.jinritemai.com/views/product/item2?id=3322983010130896101&origin_type=2002001000&origin_id=6646295293447195912_3322987992234340355&alkey=1128_99514375927_6646295293447195912_3322987992234340355_011
保湿牛油果一次性卸妆湿巾,紫酱之谜,46,抖音小店,2019-08-06 00:47:13,92868355847,6721604343700655364,0,0,15,38.00,4.56,3867,33,0.85%,https://haohuo.jinritemai.com/views/product/item2?id=3323501436364583728&origin_type=2002001000&origin_id=6721604343700655364_3324423183465233823&alkey=1128_99514375927_6721604343700655364_3324423183465233823_011
买2送1 vnk哑光口红 锦鲤色 持久不易脱色 丝绒雾面唇膏 不拔干,辣辣来撸妆,6,抖音小店,2019-03-18 22:22:59,57607108914,6669295512811769096,0,0,61,75.00,0.00,169582,1242,0.73%,https://haohuo.jinritemai.com/views/product/item2?id=3334809114592335961&origin_type=3002001000&origin_id=6669295512811769096_3334809114592335961&alkey=1128_99514375927_6669295512811769096_3334809114592335961_010
【网红推荐】卡婷颐和园口红中国风哑光持久保湿防水不易脱色,少女心种草菌,14,抖音小店,2019-05-04 18:41:06,65210962420,6686817335774416136,0,0,101,79.90,19.98,3278,40,1.22%,https://haohuo.jinritemai.com/views/product/item2?id=3337833920472461913&origin_type=2002001000&origin_id=6686817335774416136_3337837294043548115&alkey=1128_99514375927_6686817335774416136_3337837294043548115_011
